content,date,isView,score,support,user,userlink
" 儿时回忆
        ",2012-01-22 16:25:52,看过,推荐,0,Vegaaaaaaa,https://www.douban.com/people/vega00/
" 在想要不要去看
        ",2012-01-11 13:18:07,看过,推荐,0,wgoenitz,https://www.douban.com/people/HGarden/
" 很怀旧，原版修复值得赞赏，片尾上美厂黑白旧照与一大串外国人名的同时出现，让我感慨万千。 
        ",2012-01-27 16:12:59,看过,推荐,0,Mario,https://www.douban.com/people/pengyn/
" 心目中那个完美的印记 成了四星 画面3D效果修复效果尚可 这配音实在是有待研究了. 不得不说几位实力演匠的配音相当了得 但太上老君/哪吒/托塔天王让我想挠人. 
        ",2012-01-12 18:17:06,看过,推荐,0,pandora刀刀,https://www.douban.com/people/pandoranavi/
" 打一星也没影响嘛是不是
        ",2012-01-11 18:42:29,看过,很差,0,Safina才没有,https://www.douban.com/people/madkilling/
" 3D效果不理想，音乐配音很出色
        ",2012-01-13 22:48:12,看过,还行,1,弗兰肯斯坦,https://www.douban.com/people/eva1221/
" 这个画面真是……让人说什么好呢……
        ",2012-07-18 08:10:10,看过,还行,0,Grey,https://www.douban.com/people/liuGrey/
" 四颗星统统都是给老版跟万籁鸣老先生的，跟3D没半毛钱关系。
        ",2012-01-21 21:23:37,看过,推荐,0,kingkongofkhan,https://www.douban.com/people/kingkongofkhan/
" 童年啊
        ",2017-10-01 14:55:49,想看,无评分,0,L,https://www.douban.com/people/93962825/
" 童年记忆啊！！！！
        ",2017-10-03 10:20:52,想看,无评分,0,米来,https://www.douban.com/people/153075825/
" 
        ",2011-12-20 18:02:32,想看,无评分,0,赤红十三,https://www.douban.com/people/lupinthe3rd/
" 西游
        ",2017-10-05 21:43:42,想看,无评分,0,浮世生欢,https://www.douban.com/people/139213378/
" 童年一直记得大闹天宫、我这人很懒、但会去看的、越来越觉得自己年纪大了
        ",2017-10-12 19:01:08,想看,无评分,0,放寒假,https://www.douban.com/people/168008931/
" 看龙门飞甲的时候看过预告，额，3D效果不是很明显……
        ",2012-01-19 17:58:30,想看,无评分,0,挥戈,https://www.douban.com/people/npfigochan/
" fghghgh
        ",2012-01-24 01:26:31,想看,无评分,0,流浪好冷酷,https://www.douban.com/people/57991275/
" 儿时的经典
        ",2012-01-14 11:58:11,想看,无评分,0,乱乱的,https://www.douban.com/people/3517403/
" 喜欢刘烨。。。
        ",2012-01-14 22:52:00,想看,无评分,0,祭祀_love,https://www.douban.com/people/57783303/
" 但是貌似要下映啦
                
                ",2012-01-27 02:05:50,想看,无评分,0,老独,https://www.douban.com/people/laoduu/
" hao
        ",2012-02-05 23:17:23,想看,无评分,0,王晓东,https://www.douban.com/people/58322244/
" 挺好
        ",2017-09-29 21:17:06,想看,无评分,0,阿七🌺,https://www.douban.com/people/167388286/
" 齐天大圣孙悟空
        ",2017-10-06 02:59:46,想看,无评分,0,用户550253744,https://www.douban.com/people/160079816/
" 童年的记忆啊，哈哈，又可以领略到孙大圣的神通和无敌了，相信会是一部特别赞的电影，很期待哦
        ",2017-10-08 22:26:10,想看,无评分,0,Dancer,https://www.douban.com/people/38551503/
" 意义
        ",2017-10-09 09:56:02,想看,无评分,0,临屏读你,https://www.douban.com/people/146289315/
" 何必要做3D呢。
        ",2012-01-16 09:59:57,看过,还行,0,旺福想去西班牙,https://www.douban.com/people/19225930/
" 哈,妖猴,炉子里滋味如何呀
        ",2012-02-23 12:40:25,看过,无评分,0,JR330,https://www.douban.com/people/hulonglong66/
" 一个行业的消失
        ",2012-02-26 14:17:45,看过,推荐,0,闲潭影,https://www.douban.com/people/garfieldcr/
" 影片内容本身实在没什么看点。以至于我都在昏昏欲睡。电影原声配乐很有感觉，但是小朋友们看这电影没什么笑声也没鼓掌啊。同年龄不同时期的代沟。。
        ",2012-01-16 11:39:14,看过,推荐,0,这是我的小号,https://www.douban.com/people/3355936/
" 经典动画片儿三星 明星实力配音一星
        ",2012-08-06 18:17:56,看过,还行,0,五脊六兽驿,https://www.douban.com/people/lostminh/
" 哪吒被画成了团子，故事还是一如既往～算是回忆我的同年吧

        ",2012-01-25 19:35:26,看过,还行,0,油煎馄饨胖达,https://www.douban.com/people/chelseazou/
" pps上看的2D版，回忆童年吧，不过小时候看的是央视版的西游记，呵呵
        ",2012-04-27 17:59:52,看过,还行,0,情独难奏,https://www.douban.com/people/wangshunkang/
" 这么经典的故事，再怎么炒也讨不了好，反正我就为了听听陈佩斯和陈道明的声音。
        ",2012-04-08 20:42:42,看过,还行,0,Crystal,https://www.douban.com/people/Crystal8023/
" 老一辈牛逼啊~
        ",2012-01-11 16:30:20,看过,力荐,0,琴辉,https://www.douban.com/people/tony2901/
" 确实是很经典。逻辑性很强，叙事清楚，画面有思想。
        ",2012-05-14 13:13:52,看过,推荐,0,卤煮猫,https://www.douban.com/people/luzhumao/
" 蛮好看，虽然严重的睡眠不足让我很辛苦。感慨良多，这是孙悟空最好的时光了。只听出张国立和何炅的声音。片尾真心美，应该说只有片尾才是3d。
                
                ",2012-02-05 20:10:03,看过,推荐,0,Rin,https://www.douban.com/people/tadashi/
" 简单的2D转3D看到最后昏昏欲睡~
        ",2012-01-30 20:39:41,看过,还行,0,jin_jade,https://www.douban.com/people/jade513/
" 旧版新版一起看的。新版变化：在不影响剧情的情况下加速或剪掉部分分镜以缩短片长，配音、配乐和音效全部翻新、加入3D效果等。其余与旧版一样。新瓶装旧酒。画质超赞，美国的修复技术太绝了，比之前任何版本都好。如新作一般。李扬张国立陈佩斯冯小刚的配音也很不错。观影效果比旧版还好，值得鼓励
        ",2012-01-18 22:22:37,看过,推荐,1,汪金卫,https://www.douban.com/people/longzheking/
" 片尾的画稿真美~
        ",2012-01-27 12:38:05,看过,推荐,0,冰先生,https://www.douban.com/people/michealbean/
" 画面重新画，配音重新配，片子还是删减版，这还叫个屁的修复
        ",2017-10-14 20:46:51,看过,较差,2,qw0aszx,https://www.douban.com/people/88439681/
" 电脑看2D-_-#  前面三分之一比较差, 都没什么表情很木讷, 画的也跟初稿似的,  从瑶池偷吃开始不错, 以前的没看过, 看了评论原来是修复版! 伤不起啊!!!
        ",2012-03-11 16:30:54,看过,还行,0,"melon""",https://www.douban.com/people/melonkim/
" 国产动画的良心作+神级CAST陈道明叔叔三颗星（喂
        ",2012-01-19 21:16:44,看过,推荐,0,白马银枪圣斗士,https://www.douban.com/people/PinKame/
" 翻新后的画面还是很漂亮的。配乐有改动，但至少还很中听。新的配音就差很多了，空有名气的那些大腕，配出来的效果实在不敢恭维。
                
                ",2013-02-15 09:16:40,看过,推荐,0,kerrysun,https://www.douban.com/people/14406293/
" 翻拍全部淫浸在经典之中
        ",2012-01-20 16:09:00,看过,很差,0,°sun,https://www.douban.com/people/shawsun/
" 能别再糟践经典了么？重新上的色、配的音都让原作的精美绝伦丧失殆尽。
        ",2012-07-23 21:32:30,看过,较差,0,徐大水,https://www.douban.com/people/zyoboku/
" 给三星纯粹是因为万籁鸣先生的同名长片，可惜啊，这所谓的3D大片。老孙在龙宫拿到金箍棒的挥舞时的音效没听错的话应该是变形金刚的音效，这叫一个汗呐。没看的就不推荐看了。
        ",2012-06-07 23:25:22,看过,还行,0,老几,https://www.douban.com/people/laooji/
" 嗷，原来是为了维持版权重拍的啊，硬着头皮看下去（哥们儿俩大锤子很像乳房啊。
        ",2012-09-06 01:40:38,看过,推荐,0,フフフナメ,https://www.douban.com/people/hyce/
" 3D個頭！有本事搞水墨動畫，有本事把水墨動畫搞3D的！一幫撮箕飽的…以前美術廠老藝術家水墨動畫，皮影動畫，剪紙動畫，木偶動畫…都學好了，繼承好了？3個P的D！還不如給觀眾看看1965年版本的……
        ",2012-02-21 09:07:13,看过,较差,0,宿命论,https://www.douban.com/people/C443658/
" 我笑此片太二球 此片笑我太脑残
        ",2012-04-05 13:08:53,看过,很差,0,小车,https://www.douban.com/people/smallcar/
" 烂熟于胸的情节，留有许多精力去分辨配音的声线。其实吹打戏曲配乐对打戏很具烘托作用，可用得长篇累牍又不见层次，用废了，看在真实年龄比我大的份上，拿好你的三星滚粗吧。
        ",2013-02-05 17:53:42,看过,还行,0,沐梵,https://www.douban.com/people/mufanxuanji/
" 全是小时候的记忆 
        ",2012-02-29 15:58:50,看过,还行,0,加勒比海公主,https://www.douban.com/people/rosanne0122/
" 色彩重制后够光鲜，气氛却不热闹，叮叮当当的廉价音效盖过了当年牛逼闪闪的配乐。总之不如04数码重制版。
        ",2012-01-15 21:13:15,看过,推荐,0,科普段子辽叔,https://www.douban.com/people/SWNJ/
" 3D版就是拿2D版修复画面重新配音而已
        ",2012-05-14 07:44:29,看过,还行,0,马小昂,https://www.douban.com/people/ewayren/
" 暴民的胜利啊
        ",2012-03-04 12:29:28,看过,推荐,0,馋如猫,https://www.douban.com/people/chanrumao/
" 别糟蹋好东西了。吃老本有什么意思，那是前人的。
        ",2012-01-15 15:53:43,看过,很差,0,哈立德,https://www.douban.com/people/aozora1986/
" 我承认自己确实没有好好用心看  因为这个不是我想看的版本……
        ",2012-06-27 21:55:28,看过,还行,0,天才+英雄,https://www.douban.com/people/XF44/
" 把孙悟空的能力过分夸大了，以至于很多年来都以为他很牛
        ",2012-02-11 17:40:54,看过,还行,0,悠翔,https://www.douban.com/people/37168028/
" 影片宣传有问题，好多人以为是翻拍，其实是重新制作的3D版。重看《大闹天宫》很多动作细节、人物造型依然欣喜，但节奏失当，急于交待事件，孙悟空情绪变化突然，没有高潮。最重要的，真没必要制作3D版。
        ",2012-01-18 14:02:43,看过,还行,0,大圆满,https://www.douban.com/people/bigbigoal/
" 太劣质了... 如果整部电影都能像片尾一样画成国画水彩风格的就好了，还号称花了三年，还叫了一帮外国人来搞""3D""效果，这叫 3D 么，亲？
        ",2012-01-17 22:36:42,看过,较差,0,Anaïs,https://www.douban.com/people/CarpDiem/
" 必须給五星
        ",2012-08-12 19:53:28,看过,力荐,0,二条,https://www.douban.com/people/jonnson/
" 话说姚晨配的仙女
                
                ",2011-12-30 00:11:49,看过,力荐,1,弄砖,https://www.douban.com/people/bclyhtsb/
" 多年前的经典，不是3D可以复制的
        ",2012-01-13 09:26:12,看过,还行,0,光影传奇,https://www.douban.com/people/xfdragon/
" 一路走好！
        ",2012-03-29 15:34:05,看过,很差,0,谜尚,https://www.douban.com/people/2935703/
" 摘下眼镜看毫无压力
        ",2012-01-15 22:15:47,看过,还行,0,Werther,https://www.douban.com/people/dengqianjun/
" 对于童年回忆的经典，又一次来了个炒冷饭，真没什么好说的。
        ",2012-01-20 18:52:38,看过,较差,0,柒。,https://www.douban.com/people/yixuan2/
" 可有可无的冷饭之作。
        ",2012-07-15 19:57:43,看过,较差,0,小姜,https://www.douban.com/people/57617460/
" 没记得小时候有看过…
        ",2012-02-04 13:23:07,看过,还行,0,tanz,https://www.douban.com/people/tanz/
" 没有0星 这种选择 可惜了
        ",2012-01-16 11:18:44,看过,很差,0,江流,https://www.douban.com/people/milkmort/
" 重看若缺。
        ",2013-04-14 14:18:06,看过,还行,0,彩戏师,https://www.douban.com/people/caixishi/
" 没有如来的世界，悟空的天空是蔚蓝的
        ",2012-01-11 23:18:50,看过,推荐,0,cheer up,https://www.douban.com/people/oasis1987915/
" 新瓶装旧酒
        ",2012-03-31 20:32:42,看过,还行,0,yu,https://www.douban.com/people/yulz/
" 越改越次的典型
        ",2012-06-01 21:19:04,看过,很差,0,xxchen,https://www.douban.com/people/2211668/
" 重温一遍 大闹天宫时候的孙悟空是最可爱的 天上玉帝带头的各路神仙行径简直龌龊！可惜之后悟空被观音弄的入了党……
        ",2012-01-21 22:24:36,看过,推荐,0,聪聪大爷,https://www.douban.com/people/51451699/
" 伪3D，而且人物画面和对白和20多年前的一点区别也没有
        ",2012-01-14 20:41:03,看过,较差,0,ccjd,https://www.douban.com/people/4777379/
" 感觉悟空是练过芭蕾的，走路一直在蹦跶= =然后他那小虎皮裙不是唐僧给他缝了吗？……其实……一直听着配音发花痴的人，没有资格来评电影吧？道明叔的一个“嗯？”都霸气到肝颤啊啊啊啊！！！
        ",2012-03-19 09:27:04,看过,还行,0,懿粉,https://www.douban.com/people/freeva/
" 完全找不到儿时的感觉了，还是情愿看看老版，听听老配音
        ",2012-01-18 15:31:18,看过,较差,0,萧遗憾,https://www.douban.com/people/s8648690/
" 不知道為什麼大家給這麼低的分 內容沒變 音效 動畫都有了明顯的提升 配音也更帶感了 完全脫離了解放初的那種廣播聲音
        ",2013-11-02 19:22:01,看过,推荐,0,清風明月,https://www.douban.com/people/chutian_8986/
" 童年回忆
        ",2012-04-29 19:00:28,看过,推荐,0,呵呵,https://www.douban.com/people/moliao/
" 额，我看的不是3D，基本上就是小时候看的那个味道。
        ",2012-05-02 17:18:07,看过,还行,0,Gloria,https://www.douban.com/people/2544330/
" 以前的西游已不再，现今变成了商业化的装B片，搞什么“明星”配音？装什么B？踏踏实实的用专业配音，别整那业余没感情明星的装B配音玩意，真材实料做一部动画好吗！！你把我们观众当成什么了？？？我们只想看一部完整温馨的片子而已！不是看明星的！！！
        ",2012-05-12 13:25:34,看过,较差,1,巴啦啦小魔仙,https://www.douban.com/people/54907599/
" 童年回忆！！！！！！！！！！！！！！！！！
        ",2012-01-13 09:49:06,看过,还行,0,多吃凤梨酥,https://www.douban.com/people/x1117/
" 好好修复，弄什么3D，还来讨巧的配音，市场不是那么容易试的，小院线规模放映即可，任总何必浪费。
        ",2012-09-02 16:15:20,看过,较差,0,fwtzzl,https://www.douban.com/people/fwtzzl/
" 重看一遍。
        ",2015-08-15 22:31:14,看过,推荐,0,林三郎,https://www.douban.com/people/maoxiaomao/
" 难道因为我看的是2D么。。= =
        ",2012-03-19 13:40:20,看过,较差,0,阿阿阿悠,https://www.douban.com/people/Joan_J/
" 童年旧梦，就此破灭
        ",2012-03-10 13:57:12,看过,还行,0,不醉无归爱谁谁,https://www.douban.com/people/kring/
" 老老实实把原版放映多好啊，都不求你修复。
        ",2017-04-02 02:48:22,看过,还行,3,咕咚咚啊,https://www.douban.com/people/wangxiaofeng012/
" 呃~~~怎么说呢。。。不就换了几个配音的么
        ",2012-01-30 14:06:01,看过,较差,0,Z-Zytka 菜菜,https://www.douban.com/people/zz169/
" 也不望有新意，就果真没有新意。不能因为是纪念，就这么没有想象力。这完全没致敬的意思。虽然云集大牌配音，但完全没有神韵，看看美国人的花木兰，拿到中国来一配音，也能甩大闹天宫若干条街。除了题材，一无技术，二无教育意义，三无娱乐精神，三无的国产动画拿什么来争？…
                
                ",2012-02-20 23:04:53,看过,还行,0,缘三,https://www.douban.com/people/2446753/
" 烂片一部
        ",2012-01-11 21:03:08,看过,较差,1,疯长的灌木,https://www.douban.com/people/hommy/
" 国货经典。
        ",2012-03-20 17:19:51,看过,推荐,0,小山,https://www.douban.com/people/hhill/
" 那是因为老片好，不是给现在的制作人搞称赞！
        ",2012-03-18 22:20:11,看过,还行,0,huiyin,https://www.douban.com/people/3659486/
" 别理我，我完全是为了孙悟空给的五星。
        ",2012-01-13 21:46:50,看过,力荐,0,維以不永桑。,https://www.douban.com/people/pearly.gate/
" 如果是为了看画面还是免了，纯粹就为了怀念一下童年。特效什么的看起来一般，就是多层剪纸的感觉，不过配音和台词下了功夫，背景的美术风格很不错，不知是原版就这样还是他们新作的版本。
        ",2012-01-14 18:47:15,看过,推荐,0,90,https://www.douban.com/people/soultaker/
" 拙劣的炒冷饭
        ",2012-01-11 22:27:14,看过,很差,0,Q-bits,https://www.douban.com/people/qbits/
" 孩子时的味道，可能，这是我们百看不厌的同年……
        ",2012-02-05 07:37:06,看过,还行,0,七七,https://www.douban.com/people/xiaomei0606511/
" 每个人心中都有一个孙悟空
        ",2012-01-07 16:43:07,看过,还行,3,邪小人,https://www.douban.com/people/zengyu/
" 有两星给了回忆。
        ",2012-01-14 21:27:57,看过,推荐,0,然。,https://www.douban.com/people/4542221/
" 好就是好，不好就是不好！让好莱坞来接手美猴王也许不是坏事
        ",2012-01-18 08:35:02,看过,较差,0,Well,https://www.douban.com/people/penggwell/
" 别拿神作炒冷饭圈钱好吗？导演都入土了。你们还要脸不？
        ",2012-01-18 08:38:18,看过,很差,0,伶州鸠,https://www.douban.com/people/2171889/
" 炒冷饭 所谓的3D就是一个噱头
        ",2012-01-16 08:40:30,看过,较差,0,木子沐,https://www.douban.com/people/muzimisneil/
" 原来和老版是一样一样一样哒。。。估计明年就会出哪吒闹海3D。七彩鹿3D。。各种3D...
        ",2012-02-26 15:42:20,看过,还行,0,啵情瓶子酱~,https://www.douban.com/people/3695146/
" 老婆，这是我昨天晚上看的呼呼，嗯啊，老婆，感觉还不错，不过没有之前想象中的好看，嗯，原版的还没有看过呜呜，抽空看看原版的，也不知道区别在哪里，只是知道配音演员换了，其实还是更期待原版的配音，感觉会更好一点哈，嗯啊！老婆，抱抱！亲亲老婆，老婆，想我了吗？
        ",2012-04-04 11:25:12,看过,推荐,0,此间丨大宝,https://www.douban.com/people/memoricry/
" 其实画面比旧版好很多，动作似乎有所增加，删了一些旁枝末节，和旧版比各有特色吧，总之不会比旧版难看，但这评分。。。。呵呵。。。。我真正意思并不是此片评分低，而是旧版评分太他妈高了，高得离谱。
        ",2013-09-05 23:12:57,看过,还行,1,极品猪头,https://www.douban.com/people/69815454/
" 配音很好啊！尤其是孙悟空的配音，看完后还以为是六小龄童呢。。
        ",2012-01-20 12:34:09,看过,力荐,0,不做读书郎,https://www.douban.com/people/Sara.Xu/
" 虽然3D效果就是简单的分层，但是能够看到经典作品重新修复高清化已经很满意了。什么时候能把儿时那些经典的动画都重新修复，高清化、3D化，就真的是功德无限了！
        ",2012-02-03 17:39:43,看过,推荐,0,河狸,https://www.douban.com/people/helizhanglao/
" 这是一个赤裸裸的...打到当权主义的励志好片....不论在哪个时代都是这样子的...当然别拿以前的版本作比较...除去新配音和所谓的3D...好看还是老版的...那叫回忆....现在这版...凑个热闹..叫欢乐...各种欢乐的配音...大圣居然说了句""神马""...
        ",2012-01-23 16:55:55,看过,还行,0,李晋浩,https://www.douban.com/people/RastaLee/
" 于是我是来听配音的= =！为了我的童年打3颗！
        ",2013-01-03 17:49:01,看过,还行,0,白开水,https://www.douban.com/people/watermemory/
" 我的大闹天宫回来了
        ",2012-08-23 15:43:37,看过,还行,0,宁萌萌,https://www.douban.com/people/lemon-alex/
" 三星半。
        ",2012-01-14 20:37:51,看过,还行,0,Avie,https://www.douban.com/people/sunjiawen/
" 儿时经典国产动画修复后画面调色更精美，仍感叹几十年前国产动画的想象。3D的确是噱头，对影片营销帮助不大，群星配音团偶有亮点，好久不见李扬配音版家喻户晓的美猴王，耳濡目染口音搭配齐天大圣一招一式不禁想起六小龄童老师，陈佩斯配音土地公不由回忆起春晚经典小品！★★★
        ",2012-01-14 20:00:42,看过,还行,0,BigBen_612,https://www.douban.com/people/Ben.Chan/
" 和2D版的一样，只是背景的花花草草山山水水加了3D效果，花钱去弄一部3D版有意思么？我还觉得2D的好看呢，3D看着头晕！
        ",2012-01-12 17:14:17,看过,较差,0,milky,https://www.douban.com/people/milkydog/
" 为了合谐
        ",2012-02-23 08:02:18,看过,很差,0,gYroS,https://www.douban.com/people/bigsheng/
" 好萌的猴孙呀！
        ",2012-01-16 23:48:50,看过,还行,0,lilac,https://www.douban.com/people/lilacwy/
" 3D和配音都挺糟糕的，不过得借这片感慨一下为什么那会儿的中国水墨动画片如此之美现在却非要做这些抄袭日本抄不到家的恶心东西
        ",2012-01-18 20:08:10,看过,无评分,0,曹太光mean,https://www.douban.com/people/cricket53/
" 可惜不是完整版
        ",2013-05-28 20:28:01,看过,推荐,0,Delta_Yaw,https://www.douban.com/people/Taylorbaby/
" 还不错撒几十年前国产动画的巅峰，放在现在也是~~
        ",2012-01-11 23:02:08,看过,推荐,0,法号无边,https://www.douban.com/people/langshenF/
" 怀旧而已~
        ",2012-01-14 23:39:53,看过,推荐,0,丹枫宿雪,https://www.douban.com/people/1952965/
" 昨天特伟先生也走了，当后人们评价天朝艺术时候，估计也只有这些动画可以自豪了
        ",2012-02-05 22:31:59,看过,推荐,0,蒼間,https://www.douban.com/people/poorfire/
" 看完才知道是老版动画翻新，如果经典只停留在过去，那人不是只能依靠追忆过活？且看完这出2.5D的开年大戏，只觉得这大圣披挂批得好生寒酸。从头到尾就那一套衣服不说，如来都没露面就完结了。最惊艳的竟然是在片尾，可惜人都走光了。
        ",2012-01-12 09:58:56,看过,较差,0,♫LiNg™,https://www.douban.com/people/caprice_vvn/
" 无力吐槽了。两星就为了经典吧
        ",2012-04-27 08:22:51,看过,较差,0,好吧qad我来了,https://www.douban.com/people/32483427/
" 经典，新声。
        ",2012-01-27 11:01:04,看过,无评分,1,发条坦克,https://www.douban.com/people/memor/
" 12/01/11 在豆瓣上中的票,开年的第一次幸运,希望能一直下去!这应该算是80后都有看过的国产动画片吧!配音的很多都是大腕啊!也是国内一直坚持不放弃的一部动画片,因为牵连着太多的观众么?总的来讲,各方面还是拍的不错的了!
        ",2012-01-13 11:24:12,看过,还行,0,李大莎,https://www.douban.com/people/canteen/
" 这里3D就像一幅画分了几层摆出来,还要分神来辨别配音太上老君是冯小刚么李天王是刘烨么...听到七仙女是姚晨的时候彻底萎了o(>﹏<)o还是原版2D用电脑看着好
        ",2012-01-12 00:20:53,看过,还行,0,Petrel,https://www.douban.com/people/yxbb/
" 画面确实怀旧，看着的确没啥感觉了 京剧感觉很浓
        ",2012-09-09 19:44:08,看过,还行,0,慰道士,https://www.douban.com/people/speed717/
" 已经很多年过去了。。。这样的画面已经看不下去了。。。不毁童年最好的办法就是不要炒冷饭 
        ",2012-01-11 23:22:10,看过,较差,0,小药水,https://www.douban.com/people/xiaoyaoshui/
" 不思进取之作！
        ",2013-12-09 23:53:38,看过,还行,0,安短,https://www.douban.com/people/cradlelang/
" 何谓经典，不会因循光阴的流逝褪色，每次被翻看出来都有打动人心，引人效仿的力量。五十年代的大闹天宫，即便现在看来，准确的说应该是每次看都觉美术惊艳，情节同样是百看不厌。对3D无好感，倒更像剪纸了，有几处配音感觉特像画外音……等过几天做好心理准备就看3D版《渔童》
        ",2013-03-19 19:22:23,看过,无评分,0,不良,https://www.douban.com/people/ptag123/
" 电脑上看的完全没有体会到应有的东西
        ",2013-05-10 23:23:12,看过,还行,0,青年甲,https://www.douban.com/people/59870904/
" 质朴的2D反而感觉更佳。此版最大的败笔还是在于配音。
        ",2012-04-02 18:09:59,看过,还行,0,[已注销],https://www.douban.com/people/thevyi/
" 对我这样上了年纪的人来说, 大牌献声还稍微能构成该片卖点, 不像电影院的小朋友们笑得那么欢乐...
        ",2012-01-16 09:29:43,看过,很差,0,史黛拉,https://www.douban.com/people/stella_my/
" 不好好发展动画，只会吃老本。
        ",2012-03-15 19:24:40,看过,还行,0,青豆,https://www.douban.com/people/Chara_Chara/
" 模仿岛国就要有本事创点新的  炒冷饭神马的?_?
        ",2013-09-18 08:29:33,看过,还行,0,潍舞翩翩,https://www.douban.com/people/72712114/
" 基本上除了配音和重制的片尾，和原来的版本没有什么不同，3D也和没3D没什么不一样。但是，为了能在大屏幕上看到这部电影，我愿意给五星。大圣和二郎神打斗的那场戏笑死我了，真想在电影院刷一百遍TAT
        ",2012-01-14 22:13:48,看过,力荐,0,卡、卡住了,https://www.douban.com/people/nothingdone/
" 经典
        ",2012-08-18 21:55:04,看过,力荐,0,沉吟,https://www.douban.com/people/4130702/
" 真心没必要3D啊。。。。。
        ",2012-01-21 08:01:54,看过,还行,0,Flexin,https://www.douban.com/people/flexin/
" 2D风格动画转制3D本来就应该做成分层的，本片3D做成这样效果已经很好了，可惜配音和删减扣分了
        ",2013-12-14 01:01:57,看过,还行,0,杯具强,https://www.douban.com/people/lingduwq0203/
" 预告片听着通信兵的配音,语速和老版本差远了,这么次都能过,可见片子够粗制滥造的
        ",2012-01-17 09:41:31,看过,很差,0,每天电影吐槽,https://www.douban.com/people/52134827/
" 剪纸一样的3D，被骗了
        ",2014-01-14 21:58:57,看过,较差,0,sagesun,https://www.douban.com/people/52815807/
" 这次的亮点是3D，不过没享受，2D也不错，重新配音了听着也很是那么回事，色彩修复的也有模有样。
        ",2012-01-23 09:44:15,看过,力荐,0,jayyoung1,https://www.douban.com/people/fakebone/
" 垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾
        ",2012-01-15 21:27:19,看过,很差,0,未曾后悔,https://www.douban.com/people/55959463/
" 影片结束出字幕的时候的3D效果最好。
        ",2012-01-11 19:54:01,看过,推荐,0,eakey,https://www.douban.com/people/eakeypan/
" 牙白童年回忆果然是最美好的TAT 原画很美阿3D略坑爹不过片尾效果还是有出来的
        ",2012-01-13 21:44:44,看过,推荐,0,chika,https://www.douban.com/people/cheri4u/
" 冷饭炒的一般。
        ",2012-03-15 20:49:50,看过,还行,0,莫猫一,https://www.douban.com/people/2161404/
" 记忆里的童年。让猴哥休息吧。
        ",2012-01-14 13:45:09,看过,推荐,0,潇洒哥,https://www.douban.com/people/27936582/
" 一看是冯小刚的，立马1星
        ",2012-02-24 18:16:54,看过,很差,0,随觉随炮,https://www.douban.com/people/sh1j1e/
" 这真的是记忆中的大闹天宫吗？
        ",2012-01-21 13:28:55,看过,还行,0,陈江瀚,https://www.douban.com/people/2784531/
" 节奏真不拖沓
        ",2012-08-29 22:26:56,看过,推荐,0,行尸走肉走走,https://www.douban.com/people/xujipeng/
" 没弄成宽银幕就好了
        ",2012-04-20 11:49:06,看过,还行,0,Dry Ear,https://www.douban.com/people/DryEar/
" 无语
        ",2012-02-25 00:33:37,看过,较差,0,三毛,https://www.douban.com/people/echosanmao/
" 经典的动画电影 如今又以3D版搬上了银幕 如果是老版本 我可以给到五星 因为在那个年代 万氏兄弟的功力可以说令人十分叹为观止了 这样的水平很奇迹 新版本其实也是新瓶装旧酒 就是请了一些明星来配音 当然 李杨是永远的经典孙悟空配音者 大家也很耳熟能详的声音 在一个陈佩斯配的土地公公也很不错的
        ",2012-01-16 20:35:50,看过,还行,0,李寶庫,https://www.douban.com/people/leeshiuan/
" 完全没必要整成3D
        ",2012-01-26 20:13:27,看过,较差,0,多口子,https://www.douban.com/people/1583404/
" 只是图层的3D没多大感觉
                
                ",2012-01-27 13:44:25,看过,推荐,0,汉密尔顿藏身处,https://www.douban.com/people/46843312/
" 最后的职员表里的黑白照片看得我泪光闪闪。
        ",2012-01-31 22:06:36,看过,推荐,1,鲁闽,https://www.douban.com/people/harechan/
" 不好意思，我中途可能睡了几次，不敢把分评太低了。要去看的朋友，记住不要中途睡觉啊
        ",2012-01-11 22:10:46,看过,还行,0,假仙女,https://www.douban.com/people/songxo/
" 陈道明绝了
        ",2012-01-16 20:51:55,看过,还行,0,王智俊,https://www.douban.com/people/48642010/
" 重制3D的唯一意义就在于：告诉我们还有这样一群人可以继续做辉煌时代的老动画。当然只是声明了技术方面ok
        ",2012-05-16 13:00:01,看过,还行,0,pajas,https://www.douban.com/people/pajas/
" 看不出有什么变化 估计现在的小孩没有多少会喜欢了 故事还是那么耳熟能详 纯粹是为了重温 但是重温的次数多了 也就麻木了

        ",2012-01-16 20:41:22,看过,还行,0,izaijin,https://www.douban.com/people/izaijin/
" 整一个京戏 大闹天宫了  怎一个烂字了得
        ",2012-01-15 21:45:03,看过,很差,0,逃禪的墮葉,https://www.douban.com/people/43256504/
" 拍的像皮影戏的，没意思
        ",2012-02-23 16:52:50,看过,还行,0,潇湘夜雨,https://www.douban.com/people/51105674/
" 3D有点鸡肋了，挺像一群纸片人/猴在3D布景里跳来跳去，其实3不3D真的无所谓，只要是记忆里的那些东西未曾改变就好。
        ",2012-01-12 11:18:42,看过,推荐,0,房子在奔跑,https://www.douban.com/people/laugh_1987/
" 不适合做3d
        ",2012-03-18 17:59:07,看过,还行,1,mmhh,https://www.douban.com/people/1687635/
