content,date,isView,score,support,user,userlink
" 电影很好看，幽默，轻松，我也会选大牛~~
        ",2012-01-26 19:08:18,想看,无评分,0,若颜,https://www.douban.com/people/3874376/
" mark 希望好看
        ",2012-02-05 21:41:29,想看,无评分,0,[已注销],https://www.douban.com/people/noctis/
" 祝票房过5亿
        ",2012-01-07 05:59:57,想看,无评分,0,厉世遗,https://www.douban.com/people/53563914/
" 梁朝伟是终极观影动力！
        ",2012-01-15 16:43:15,想看,无评分,0,八佰伴,https://www.douban.com/people/sumimasan/
" 刘青云  你该出片了
        ",2011-08-04 18:20:35,想看,无评分,0,Liu,https://www.douban.com/people/2663690/
" 这次回国时候电影频道放的，看了一半去睡了。有时间补完。
        ",2013-07-15 01:42:30,想看,无评分,0,叮鐺。一是一,https://www.douban.com/people/63654946/
" 算是笑点很足的贺岁片了！！！！！梁朝伟依然有东成西就里那个老毒物的风采。其实整个民国本来就算一部魔幻片，洋服机械清朝长辫心安理得混搭在一起的大时代呢~~~~~~~~
        ",2012-01-12 21:28:12,看过,推荐,2,释迦喵呢,https://www.douban.com/people/shyloh/
" 以往看到烂片会小睡会，这次直接退场了。
        ",2012-01-13 22:10:47,看过,较差,2,小屋乌,https://www.douban.com/people/liwenlong/
" 又见伟仔的欧阳锋造型我立刻就欢乐了
        ",2012-08-12 15:00:55,看过,无评分,0,胖子晒太阳❀,https://www.douban.com/people/sun-sun-emma/
" 太热闹了~~~~~~近期国产电影最棒的！！！
                
                ",2012-01-12 15:09:58,看过,力荐,5,伏地鸣,https://www.douban.com/people/44292411/
" 电影和魔术一样，“都是假的！不要信！”
        ",2012-03-06 11:00:23,看过,很差,2,眠去,https://www.douban.com/people/rebekah/
" 充满春节档贺岁片的喜庆气氛，笑点不多，但是总有会让你笑的某几个。【聪杰，晋江】
        ",2012-01-19 19:29:11,看过,较差,1,有意识的贱人,https://www.douban.com/people/kejinlong/
" 好不容易买个Vip，还说能躺着踏实看完呢 但是旁边这位陌生的男的是不是以为做足疗呢？整个电影院就听他一人打呼噜了我操他妈的！
                
                ",2012-01-13 22:15:39,看过,力荐,3,奔奔是个好姑娘,https://www.douban.com/people/xxxx2/
" 如果看喜剧，那看三傻好了；如果看魔术，那看春晚刘谦好了；如果看爱情，那看那些年好了。这部电影就是四不像，看得莫名其妙，有时阵容徒有虚名。
        ",2012-01-14 16:19:01,看过,很差,14,y▓▓▓ton,https://www.douban.com/people/youngton/
" 这个模仿神马的好坏神马的，我都不知道，只是觉得贺岁档就该让这样的片子来冲冲，刘青云让我笑得很开心。。。只是梁朝伟越长越像即将上台的xi主席，让我十分的揪心。。。 

        ",2012-05-26 00:46:02,看过,推荐,0,海猫里希,https://www.douban.com/people/clio-lee/
" 帅死人不偿命哈哈哈！早就看了又是没录的。
        ",2012-05-26 05:51:40,看过,推荐,0,失忆猫咪,https://www.douban.com/people/lovinsmile/
" 还好吧，周迅和梁朝伟的组合，一种新感觉吧
        ",2012-06-18 23:53:31,看过,推荐,0,蓝浅海蝶,https://www.douban.com/people/60185644/
" 轻松 简单
        ",2012-06-19 00:02:46,看过,还行,0,擦擦擦,https://www.douban.com/people/44182899/
" 其实还蛮好笑的。。
        ",2012-06-19 17:57:41,看过,还行,0,小皮尼斯,https://www.douban.com/people/dayuruozhi/
" 5分电影  不是很好笑 笑点也没什么内涵   比较失望 只是一部普通的喜剧片
        ",2012-01-14 00:26:44,看过,较差,4,骨头天,https://www.douban.com/people/39399292/
" 装傻的刘青云和装漫不经心的梁朝伟争夺哑着嗓子的周迅，顺带看看闫妮搞个笑，吴刚幽个默。
        ",2012-05-26 01:03:36,看过,还行,0,夕纪Solitary,https://www.douban.com/people/58096305/
" 我真的只能给两星。。
        ",2012-05-26 00:11:56,看过,较差,0,巴眨巴眨眼,https://www.douban.com/people/55713818/
" 我只是为了看刘青云
        ",2012-08-12 17:50:49,看过,还行,0,青秧,https://www.douban.com/people/47452216/
" 你俩真适合
        ",2012-09-03 14:04:34,看过,还行,0,矛矛矛盾综合体,https://www.douban.com/people/2813548/
" 梁朝伟老了，剧情也实在一般
        ",2012-05-25 17:31:46,看过,无评分,0,艾飞儿,https://www.douban.com/people/1403235/
" 老套的港片风格，演员个个出色，无奈本子没亮点。
        ",2012-05-25 16:13:12,看过,较差,0,饭团126,https://www.douban.com/people/33990103/
" 是因为书。再加上周迅，还有尔冬升，所以想看这个。小期待。
        ",2011-12-26 09:36:01,想看,无评分,0,不唱悲歌,https://www.douban.com/people/37777566/
" 预告片也太2了
        ",2011-12-27 23:24:43,想看,无评分,0,cooky,https://www.douban.com/people/cooky_nono/
" 有点兴趣克看看
        ",2012-01-21 12:20:26,想看,无评分,0,xMG,https://www.douban.com/people/57941245/
" 练得多纯熟的魔术也有可能失手，失手也不要乱，要灵活变通。
继续演下去。
        ",2013-09-21 18:16:11,想看,无评分,0,JasonWongIn,https://www.douban.com/people/wangjisheng/
" 想看，完全是因为梁朝伟！！！！
        ",2012-01-15 10:12:54,想看,无评分,0,❤囡,https://www.douban.com/people/wan1314/
" 好强大的阵容啊
        ",2012-01-25 10:39:35,想看,无评分,0,时落孙山冷秋寒,https://www.douban.com/people/42378023/
" 尔冬升的还有点想看
                
                ",2012-01-08 00:17:04,想看,无评分,0,阿布,https://www.douban.com/people/1131768/
" 周迅不解释
        ",2012-01-13 19:04:40,想看,无评分,0,愁容骑士刘大,https://www.douban.com/people/Dr_White/
" 喜欢周迅：）
        ",2012-01-12 16:03:22,想看,无评分,0,mengburger,https://www.douban.com/people/magicmaomao/
" 怎么看剧情简介和爱德华诺顿的魔术师那么像
                
                ",2012-01-16 09:18:10,想看,无评分,0,彼方君,https://www.douban.com/people/sherry_zeng/
" 冬尔升，香港的香
        ",2011-12-02 22:54:31,想看,无评分,0,Bitree,https://www.douban.com/people/bestmcgrady/
" 这和诺顿的魔术师一样么？？？？？
        ",2012-01-13 17:15:48,想看,无评分,0,周公不要我,https://www.douban.com/people/MSS/
" 说实在的 不太喜欢周迅。。。但是不得不承认 周迅在塑造某类角色很有说服力。刘青云还是比较看好的 不知道 谁会是亮点
        ",2012-01-12 23:55:24,想看,无评分,0,浮华已逝,https://www.douban.com/people/mamiya_c3/
" 到底是好是烂?
                
                ",2012-01-18 22:19:36,想看,无评分,0,尕君君,https://www.douban.com/people/rosemary_zheng/
" 中国版的<魔术师>,就当冲着周迅和梁朝伟来看的吧
        ",2011-11-27 13:25:50,想看,无评分,0,小欧,https://www.douban.com/people/bravoboy/
" 死不正经却异常拉风的港产贺岁。
        ",2012-01-31 08:42:43,想看,无评分,0,修女,https://www.douban.com/people/renxingbingqi/
" 贺岁片
        ",2012-01-23 18:21:52,想看,无评分,0,Devil,https://www.douban.com/people/mumuxi_li/
" 梁朝伟呀梁朝伟
        ",2012-01-13 10:50:33,想看,无评分,0,penguinting,https://www.douban.com/people/penguinting/
" 想念梁朝伟的香肠嘴。低迷的时候看喜剧最好。
        ",2012-01-14 15:37:46,想看,无评分,0,sibyl-lee,https://www.douban.com/people/34921741/
" 我对尔冬升总有那么点期待 
        ",2012-01-18 00:19:36,想看,无评分,0,西西西西西捏,https://www.douban.com/people/edcxixi/
" 贺岁片么还可以~尼玛贺岁片还要苦大仇深蝙蝠侠兄弟大战克隆金刚狼？
        ",2012-08-12 18:28:39,看过,还行,0,大眼袋儿姨娘,https://www.douban.com/people/doubandayima/
" 唉。。。
                
                ",2012-01-13 23:15:04,看过,较差,5,岁既晏兮孰华予,https://www.douban.com/people/1749655/
" 各种关于电影圈的槽点，笑到不能自已。很高兴今年看的第三部电影，如此可爱，美满。刘青云梁朝伟吴刚闫妮火花四射，周公子不咸不淡，花瓶表现。
        ",2012-01-09 22:02:46,看过,推荐,4,DiDi,https://www.douban.com/people/rainfirefly/
" 莫名其妙。
        ",2012-01-13 09:26:10,看过,较差,4,手机和鸡尾酒,https://www.douban.com/people/Momoynwa/
" 看到吳彥祖只覺得小驚喜，畢竟小寶片子里太多吳彥祖了~看到秦沛也覺得不出奇~但居然看到徐老怪，那一刹那真的很驚喜好嘛！當我看到偉仔穿著波斯裝在月亮上晃蕩~~看到偉仔扮成道士樣裝神弄鬼~~那一刻心裡在想這樣的偉仔真是太久不見了！誰說現在港產喜劇全爛片，只要導演還有heart觀眾就一定feel的到！
        ",2012-01-12 16:13:33,看过,推荐,5,社会桃儿,https://www.douban.com/people/woaisuxiaoyan/
" 比起《金陵》《龙门》，行云流水不肆张扬的《大魔术师》才更像贺岁片，如果年三十晚上除CCTV，全国卫视都放这部电影，估计春晚有十个本山忽悠也没人看。两个小时在刘青云、梁朝伟的斗法，喜感逼人的绿叶闫妮、吴刚衬托下，一会儿就笑过去了，周迅的花瓶没发挥余地，不过，没她这戏也不成。四星半推荐。
        ",2012-01-14 23:28:25,看过,推荐,3,内陆飞鱼,https://www.douban.com/people/veverlee/
" 若能自自然然的搞笑，不至于在最后加上让人吐槽不能的魔幻情节（或者御手洗什么的），又或者电脑特技做得再好一些，去除一些老梗，又或者把小说改到面目全非，请姜文来拍，都比承了窃听风云的余兴来看尔冬升要好。不过割裂说：“我上街买了二斤面，可票子用了八斤半”的一老一少鼠来宝，实在是拍得漂亮
        ",2012-03-19 13:09:38,看过,还行,1,文泽尔,https://www.douban.com/people/wenzel/
" 看电影时多次想起《让子弹飞》，两片都在玩政治隐喻，不过本片的政治是壳，姜文的政治是核。于是，当姜文把电影的结局放在“革命完成之后怎么办？”的思考（也是给续集留下空间）时，本片的尾巴却轻佻地定格在俩男主追女主，把一出讽刺喜剧彻底消解成了闹剧。另外，片子还应剪得紧凑一些。【厦门新百】
        ",2012-01-15 22:59:18,看过,推荐,10,sterdam,https://www.douban.com/people/Uvo/
" 在说什么呀。。。
        ",2012-08-12 11:02:20,看过,较差,0,Think big,https://www.douban.com/people/Greatideal/
" 尔冬升是要转行拍无厘头么？
        ",2012-05-25 18:47:31,看过,还行,0,大腹便便花轮君,https://www.douban.com/people/54077751/
" 和 让子弹飞一个级别。。。可以当消遣看 比较搞


        ",2012-05-25 18:57:26,看过,推荐,0,37°2,https://www.douban.com/people/61661455/
" 剧情，设定，细节，无任何可圈点之处，唯一还行的是一线演员的演技
        ",2012-01-13 09:25:47,看过,较差,4,西格猫,https://www.douban.com/people/lvxiaolei1/
" 梁朝伟拍喜剧
        ",2012-08-12 19:42:04,看过,还行,0,钢铁女战士,https://www.douban.com/people/55608502/
" 地球人不能阻止我爱梁朝伟了！！！！虽然我对电影有点失望！！！！张贤和雷大牛在一起才是正道啊！！！
        ",2012-01-12 02:43:27,看过,力荐,4,行走中的派,https://www.douban.com/people/slcws/
" 算小小好玩。
        ",2012-06-18 00:18:34,看过,还行,0,SUMMER七月,https://www.douban.com/people/qianjia714/
" 比想象中好
        ",2012-06-17 11:19:10,看过,还行,0,讓二,https://www.douban.com/people/52209363/
" 不错不错，今年贺岁档终于能看上一个像模像样的电影了
        ",2012-01-24 22:01:36,看过,推荐,1,Y.Phoenix,https://www.douban.com/people/roddickye/
" 我去，坑爹啊，当初看到这个名字看到海报，很自然的联想到它应该是跟‘致命魔术’一样的悬疑剧。。。结果它是竟然是赤果果的喜剧！！你怎么可以是喜剧！怎么可以啊啊啊啊啊！！anyway，是好看的电影。。。 
        ",2012-01-13 04:03:38,看过,力荐,3,-NO2,https://www.douban.com/people/jielinloveyy/
" 港版乔治克鲁尼愈发让我失望。三大卖点，就魔术玩的还成，可惜我对魔术半点兴趣没有。嬉闹方式明显有借鉴子弹飞，这种硬桥硬马的饶胳肢窝式穷开心，我是完全无感的。今时今日的梁朝伟已经无法再放下包袱，驾驭这类无脑角色了，但凡他的眉头一紧缩，无数经典形象扑面而来，简直让我应接不暇。 
        ",2012-01-12 22:46:46,看过,较差,5,LOOK,https://www.douban.com/people/2049622/
" 一流的演员，三流的情节，粗糙的剪辑，土气的设计，更把伟仔和刘青云都变成了没深度的演员了。很多角色的出现都莫名其妙，方中信从头到尾我都不知道他干嘛的，打酱油痕迹太重了。好吧，我承认，有一些来自网络的语言还比较好笑。其他的，差。最后居然还抄袭《香水》的桥段
        ",2012-01-19 01:49:58,看过,较差,2,我说文小博,https://www.douban.com/people/wenbo1216/
" 明儿去看
        ",2012-01-20 22:40:27,想看,无评分,0,叔山無趾,https://www.douban.com/people/36785903/
" 纠结，好不容易看到梁朝伟，你说周迅凑什么热闹。
        ",2012-01-23 23:26:29,想看,无评分,0,zhou,https://www.douban.com/people/zhouding333/
" 大魔术师.The.Great.Magician.2012.BluRay.2Audio.MiniSD-TLF
http://115.com/file/anmbkac8#
tt1869721.iso
密码tlfhfcd
        ",2012-03-20 08:02:22,想看,无评分,0,小破孩,https://www.douban.com/people/oyoung/
" 周迅梁朝伟
        ",2016-09-18 20:49:41,想看,无评分,0,陈小增,https://www.douban.com/people/79106291/
" 齐刘海的周迅
        ",2012-01-12 19:03:31,想看,无评分,0,MDZZ,https://www.douban.com/people/gogosecret/
" 看了预告感觉和如果爱很像
        ",2011-12-01 23:01:50,想看,无评分,0,Et.,https://www.douban.com/people/sammylew2009/
" 看介绍貌似不错。。
        ",2012-01-12 18:44:10,想看,无评分,0,墙上的叶子,https://www.douban.com/people/sunnyspace/
" 梁朝伟新作啊
        ",2012-01-25 19:12:27,想看,无评分,0,RimeC,https://www.douban.com/people/Glide-bufeng/
" 阵容太强大
        ",2011-06-18 07:49:12,想看,无评分,0,紧张胚,https://www.douban.com/people/sousou..../
" 听说是喜剧 看看可以温暖一下我这潮湿的内心哈
        ",2012-01-27 22:34:45,想看,无评分,0,寻经人,https://www.douban.com/people/joway_God_/
" 想要亲自验证一下这部是抄袭致命魔术还是魔术师。。
        ",2011-11-25 11:29:27,想看,无评分,0,能动手就别叽歪,https://www.douban.com/people/2229130/
" 迅哥的电影是要看的。
        ",2011-08-17 00:24:02,想看,无评分,0,穿山乙,https://www.douban.com/people/chenchener/
" 因为有迅哥
        ",2012-02-09 19:21:03,想看,无评分,0,魔人啾啾实验室,https://www.douban.com/people/sususay/
" 梁朝伟
        ",2012-01-14 11:31:52,想看,无评分,0,EpiMetheus,https://www.douban.com/people/4336495/
" 冲着尔冬升周迅我怎么着也会看的。现在觉得呢⋯⋯出国不是回不成家过年考试这样的悲催，而是去不了影院看国产电影等半天网上还只能找一枪版！影院放的就是暮色这样让我恶心的快吐出来的东西⋯⋯
        ",2012-01-20 01:03:20,想看,无评分,0,不叫echo叫什么,https://www.douban.com/people/echotyh/
" 亲 我们去看吧
        ",2012-01-17 17:09:54,想看,无评分,0,Gilean,https://www.douban.com/people/gilessica/
" 在看故事正好看到这个我先马克一个
        ",2011-08-09 14:23:50,想看,无评分,0,北堂肆不被烫死,https://www.douban.com/people/curry23/
" 对这部电影很期待，周迅和梁朝伟的第一次合作，影帝影后的碰撞一定很有火花。还有刘青云这位香港影帝，还有吴刚这位金鸡影帝，都是实力派。
        ",2011-09-02 17:01:26,想看,无评分,0,猪猪,https://www.douban.com/people/54187988/
" 冲着大牛和昆山，也得看啊～
        ",2012-01-21 04:33:33,想看,无评分,0,DNMIC,https://www.douban.com/people/37174035/
" 没时间去电影院，只能等网上了。不得不说的是，梁朝伟穿上衣服以后，还是很容易就把我击中。
        ",2012-01-18 13:25:14,想看,无评分,0,看朱成碧,https://www.douban.com/people/rosemaryguo/
" 为这么多明星 多给一颗星 烂片
        ",2012-08-13 00:22:04,看过,较差,0,卤味斋,https://www.douban.com/people/mcy1991/
" 看简介时本以为是山寨诺顿的《魔术师》，结果去了电影院才发现这货根本是最正统欢乐的港式喜剧啊！！用色、配乐和口白及转场方式一下子让我回到了小时候看香港喜剧碟片的时代，复古的很用心，人设也活泼不做作，闫妮很有笑点，刘青云还像沙皮一样可爱老戏骨，这是我继东成西就后看梁朝伟最开心的一次！
        ",2012-01-26 16:56:26,看过,推荐,3,伍德与夏洛蒂,https://www.douban.com/people/ipodmelody/
" 好欢乐。
        ",2012-06-17 13:57:26,看过,还行,0,Jarr,https://www.douban.com/people/ageha/
" 尔冬升大张旗鼓地对老港片致敬，无论是人物、剧情、动作、布景、打光方式，末了却一把剪了港片遗老遗少的辫子，就是整部电影最大的悖论。很二逼的情节，是纯粹玩票的表现，除了部分显得突兀的自嘲博人冷笑，剩下的都是无逻辑的冗长拼盘。
        ",2012-01-13 23:34:49,看过,较差,18,大灰狼,https://www.douban.com/people/greywolf/
" 一开始把影片定义为严肃的剧情片 结果观影开始原来是部诙谐的搞笑片 真心佩服尔冬升导演到如今能够在这样的年代还能拍出让俺可以真心发笑的片子 哈哈梁朝伟和刘青云果然都是精英 阿拉丁神灯那会完全穿越到‘东成西就’哈哈好好笑啊 好吧魔术 爱情 亲情 梦想 人性 我喜欢！
        ",2012-01-13 11:49:11,看过,推荐,1,秀逗的藏馬,https://www.douban.com/people/zhuniya/
" 觉得看了很久了，但一直没有“入戏”，看了看表，90分钟都过去了，这片子有高潮么？感觉是一盘散沙。
        ",2012-01-13 18:59:16,看过,较差,2,歪,https://www.douban.com/people/seize-the-day/
" 我不懂你的幽默
        ",2012-09-03 11:17:41,看过,还行,0,小妹你别这样,https://www.douban.com/people/ball_cactus/
" 不错挺搞笑，不过我想问，梁朝伟的手咋那么巧？
        ",2012-08-12 18:28:26,看过,力荐,0,花朵的温室,https://www.douban.com/people/oneanya/
" 刘青云太亮了。
        ",2012-06-17 15:55:58,看过,还行,0,zoe,https://www.douban.com/people/shen-yi/
" 瞎了好角，结尾是 我愿意，杀鸡用牛刀。不过道理总归清亮，我做的坏，让所有人都相信了，真的是所有人，那些我正在保护的人却来杀我。
        ",2012-06-17 11:05:06,看过,还行,0,我要去流浪,https://www.douban.com/people/3909596/
" 没什么内容，闲的时候消遣下
        ",2012-08-12 11:15:42,看过,推荐,0,午后阳光❤,https://www.douban.com/people/49744878/
" 向默片致敬，向逝去的港片致敬，向电影致敬。尔冬升在贺岁档奉献出纯良的港式幽默，摸准命脉，狠狠下刀。一切类型元素有发挥得淋漓尽致，让观众尽情笑吧。梁朝伟老了，眼角的褶子和松弛的皮肤，能把它们也都变走吗？
        ",2012-01-12 13:21:03,看过,推荐,3,shininglove,https://www.douban.com/people/2849243/
" 6.5/10。这片子，不知道是不是有精分。
        ",2012-05-26 03:48:40,看过,还行,0,蜂言,https://www.douban.com/people/45940250/
" 老了老了...
        ",2012-06-17 12:09:04,看过,还行,0,昀在,https://www.douban.com/people/keyilibie/
" 我再也不看搞笑片了……我之前不知道是搞笑片才看的，我的确笑了，这片算成功了吧。。。反正这片毫无内涵，就当消遣吧
        ",2012-06-19 07:06:29,看过,较差,0,救赎时刻,https://www.douban.com/people/56200957/
" 很欢乐嘛，几个段子相当有趣。
        ",2012-04-19 22:28:07,看过,推荐,1,流空破刃,https://www.douban.com/people/Zetsubo/
" 不喜欢
        ",2012-09-03 15:52:43,看过,还行,0,毛小毛,https://www.douban.com/people/maoyufreng/
" 普通青年帮文艺青年和二逼青年争女人。最后青年们都去搞基了。
        ",2012-01-16 18:51:43,看过,还行,10,张小北,https://www.douban.com/people/xzfd/
" 绝对看完后值回票价和车租车费的片子，你不暗自喊牛B那是你不懂电影了！
        ",2012-01-11 10:03:56,看过,力荐,5,流涌,https://www.douban.com/people/48310351/
" 5.0。魔术，你永远不懂；一如电影与杂耍的距离，正在于多了梅里爱、爱森斯坦和费里尼。PS：关于演员，或许瑕瑜互见。私以为，伟仔太热脸，以致老态尽现，不够耍酷；周迅太冷脸，以致飚戏自嗨，不够外放；唯刘青云首当其冲，禀赋满满，最贴合此片神韵。
        ",2012-01-20 23:26:14,看过,力荐,2,陆支羽,https://www.douban.com/people/luzhiyu/
" 好久没看过周迅的片子了。
        ",2012-01-12 23:34:41,想看,无评分,0,鬼鬼 ┌. Ace,https://www.douban.com/people/pinky1206/
" 坑爹了 
        ",2012-01-04 12:27:39,想看,无评分,0,Murphy,https://www.douban.com/people/Woowzc/
" 为什么是周迅？为什么尔冬升要拍这么恢弘的片？
        ",2011-08-19 12:57:04,想看,无评分,0,Amber,https://www.douban.com/people/amberchung/
" 。。。哇听说有吴彦祖啊~~~~~~看帅哥也要看~~~~~~
        ",2012-01-16 02:20:43,想看,无评分,0,阿逗君,https://www.douban.com/people/doudoudw824/
" 尔冬升。。
        ",2012-01-14 17:33:31,想看,无评分,0,烟雨还魂,https://www.douban.com/people/littleAser/
" 演員很吸引。
        ",2012-01-12 15:01:57,想看,无评分,0,凱莉琪,https://www.douban.com/people/57718870/
" 又见12.22
        ",2011-05-10 07:37:45,想看,无评分,0,复兴街的好朋友,https://www.douban.com/people/saturation/
" 都是我喜欢的演员啊～～～～
        ",2012-01-12 00:31:29,想看,无评分,0,Euu,https://www.douban.com/people/euu/
" 梁朝伟你等着我！！！！
        ",2012-01-18 06:59:58,想看,无评分,0,没有鸽子毛,https://www.douban.com/people/OMFG/
" 有尔冬升，就有了理由
        ",2011-05-29 22:44:11,想看,无评分,0,腰是什么,https://www.douban.com/people/47674231/
" 不是宣传的时候还很宣传闫妮呢嚒，连海报都没上，宣传这么久了要把人吊死啊，还要等到明年
        ",2011-12-27 04:36:33,想看,无评分,0,小燕童鞋~,https://www.douban.com/people/snowyan/
" 这个剧情跟The Illusionist很像，但是感觉应该没有拍出他的感觉
        ",2011-07-17 13:47:55,想看,无评分,0,Nanananana~,https://www.douban.com/people/Weina_Lee/
" 听说是一部喜剧片？
        ",2012-01-17 17:23:08,想看,无评分,0,[已注销],https://www.douban.com/people/yuhaowei/
" 猜情人真好听啊~~
        ",2011-12-08 14:12:55,想看,无评分,0,missaverage,https://www.douban.com/people/blancoflower/
" 想跟你一起去看
        ",2012-01-19 19:52:13,想看,无评分,0,MARINDA,https://www.douban.com/people/y2daisuke/
" 还以为是刘镇伟的戏，，那这样可以期待一下
        ",2012-01-18 02:21:15,想看,无评分,0,yoixxx,https://www.douban.com/people/farceyo/
" 看到预告片就hold不住了
        ",2012-01-09 19:18:11,想看,无评分,0,jen,https://www.douban.com/people/liljen/
" 票房电影嘛~那就捧捧场
        ",2012-01-13 01:23:02,想看,无评分,0,叁圆儿,https://www.douban.com/people/elise-qian/
" 当然梁朝伟嘛   。
        ",2012-01-01 10:53:18,想看,无评分,0,小兔纸乖乖,https://www.douban.com/people/joeyhou11/
" 已有
        ",2012-12-22 19:47:45,想看,无评分,0,gaia,https://www.douban.com/people/gaiasmile/
" 喜剧的台搭得还不错，软硬兼施，能变（编）出不少笑来，欢乐。可惜，这个台在ending处塌垮了
        ",2012-01-12 23:27:33,看过,还行,7,木卫二,https://www.douban.com/people/MovieL/
" 不够精彩。元素没少加，《魔术师》、《让子弹飞》、《香水》、李翰祥，一锅乱炖；线索没少布，东一个西一个都没展开，丢三落四。
        ",2012-01-20 19:15:17,看过,还行,6,芦哲峰,https://www.douban.com/people/luhua/
" 看完不知所谓 哎
        ",2012-01-13 13:38:37,看过,较差,2,Rojel,https://www.douban.com/people/rojel/
" 闫妮，雅蠛蝶什么的。。魔术变的不错
        ",2012-08-13 02:26:35,看过,还行,0,LAZYcxy,https://www.douban.com/people/57065086/
" 只要是尔冬升出品必定四星以上！！！
                
                ",2012-01-11 17:48:05,看过,力荐,2,Ms Underwater,https://www.douban.com/people/Rosazhang/
" 后悔看这部电影了。
        ",2012-06-17 11:39:56,看过,较差,0,坐上马车去北京,https://www.douban.com/people/34549442/
" 给吳彥祖一分，给周迅一分。不好意思，阵容也无法挽救烂片的本质。
        ",2012-09-03 20:07:29,看过,较差,0,白樹,https://www.douban.com/people/zzzzwt/
" 我在努力让自己笑。。
        ",2012-01-12 22:27:41,看过,还行,2,MeikoC,https://www.douban.com/people/july_u/
" 与魔术师有关的片子向来不会差，此话已被终结
不明所以的东西……
还有，周迅越来越讨人厌了
        ",2012-01-13 11:00:41,看过,较差,2,茫茫茫茫斯特Q,https://www.douban.com/people/Iwarming/
" 原谅我接受无能
        ",2012-01-13 22:14:09,看过,很差,2,McJudy,https://www.douban.com/people/mirazxx/
" 2012的第一部奇葩电影，用好莱坞3D特效完美还原了戏法儿和马戏团的魔术。
        ",2012-01-16 09:23:49,看过,很差,4,悲剧森林,https://www.douban.com/people/beijusenlin/
" 献给小明的电影。笑点太低。没有高潮。
        ",2012-01-15 22:01:53,看过,较差,1,LizLee,https://www.douban.com/people/lizlee0601/
" 仿佛回到了儿时看老港片的时候
        ",2012-01-20 22:53:18,看过,推荐,0,等一个人,https://www.douban.com/people/dengyigeren/
" 本以为是场乱世情缘，谁料是出荒诞喜剧。尔冬升也油滑了
        ",2012-01-13 21:04:10,看过,还行,2,longhann,https://www.douban.com/people/longhann/
" 了解一一些中国古彩戏法，吴刚的表演挺出彩的。牛司令的转变还挺令人意外的。
        ",2012-06-16 23:29:17,看过,推荐,0,云中白鹤,https://www.douban.com/people/2222046/
" 能不能有个配得上魔术师名字的结局啊！！！
        ",2012-06-19 10:20:37,看过,还行,0,林milk,https://www.douban.com/people/linmilk/
" 梁朝伟 你懂得
        ",2012-06-19 10:31:44,看过,无评分,0,MoMo,https://www.douban.com/people/60736533/
" 吴刚演喜剧也可以嘛。
        ",2012-08-31 02:29:45,看过,还行,0,Hanzhiyu,https://www.douban.com/people/hanzhiyu/
" 浮夸，喜剧得无厘头，让人看了无力，

        ",2012-08-12 15:00:31,看过,无评分,0,规矩点挺好,https://www.douban.com/people/60899676/
" 爛爛爛爛爛！
        ",2012-01-13 22:39:37,看过,很差,2,玛蒂尔达,https://www.douban.com/people/2971348/
" 喜欢周迅很多年了，怎能错过？
        ",2012-01-22 12:08:28,想看,无评分,0,Seydoux,https://www.douban.com/people/57953083/
" 尔冬升
        ",2011-10-12 22:23:19,想看,无评分,0,尘开心,https://www.douban.com/people/yueer612/
" 超级想看的！梁朝伟刘青云这两个老男人！
        ",2012-01-08 18:50:50,想看,无评分,0,大虎和胖熊,https://www.douban.com/people/48815744/
" 纯粹是想看梁朝伟变魔术，是不是很帅酷呢？
        ",2012-01-09 10:38:56,想看,无评分,0,大连芹菜,https://www.douban.com/people/34844166/
" 刘青云诶……谁管梁朝伟型成啥样呢，谁管周迅飘成啥样呢，有，刘，青，云，就足够看一部电影的理由啦~
        ",2012-01-13 17:34:21,想看,无评分,0,skyfish,https://www.douban.com/people/fortran/
" 祖！！！
        ",2012-01-13 13:17:56,想看,无评分,0,寒轩听暑雨,https://www.douban.com/people/ginger9286/
" 想看，梁朝伟的电影。
        ",2012-01-04 08:31:22,想看,无评分,0,"然然然然后,",https://www.douban.com/people/yynadine/
" 王家卫你到底闹哪样！一代宗师什么时候来！大魔术师都来了
        ",2011-12-11 12:54:39,想看,无评分,0,Sn狐,https://www.douban.com/people/snh/
" 虽然我真的不喜欢尔冬升...但是我喜欢周迅和梁。
                
                ",2012-02-11 15:45:03,想看,无评分,0,鸥甚,https://www.douban.com/people/carolgogo/
" 我才知道有吴彦祖！
        ",2012-02-16 06:39:10,想看,无评分,0,奶瓶瓶,https://www.douban.com/people/emiliaysean/
" 因为周迅！
        ",2012-01-19 16:13:07,想看,无评分,0,cashew,https://www.douban.com/people/54616629/
" 12.22
        ",2011-05-10 22:45:02,想看,无评分,0,超超,https://www.douban.com/people/childchou/
" 不晓得好不好看
        ",2012-01-20 20:30:59,想看,无评分,0,凯大王,https://www.douban.com/people/33839988/
" !!!
        ",2012-01-18 02:01:45,想看,无评分,0,盏盏小鱼 胖胖,https://www.douban.com/people/2145748/
" 男主角叫张贤！
        ",2011-04-23 13:55:38,想看,无评分,0,oowwl,https://www.douban.com/people/3438389/
" 就是为了周迅嘛
        ",2011-12-22 16:20:34,想看,无评分,0,洛蒂亚夜猫,https://www.douban.com/people/lililil/
" 据说很棒，期待下
        ",2011-12-30 23:58:34,想看,无评分,0,微纪元,https://www.douban.com/people/1997911/
